"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"777","Trifolium stellatum","1","208484","Trifolium stellatum","1","species","","","","L.","Fabaceae","Trifolium","Trifolium","1","stellatum","stellatum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000213085;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439609","","Y","Accepted","Trifolium stellatum","Trifolium stellatum","L.","208484","species","http://www.worldfloraonline.org/taxon/wfo-0000213085;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439609","","Fabaceae","1","1","wfo,wcvp","",true,1150
"778","Trillium catesbaei","1","741994","Trillium catesbaei","1","species","","","","Elliott","Melanthiaceae","Trillium","Trillium","1","catesbaei","catesbaei","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000750330;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290544","","Y","Accepted","Trillium catesbaei","Trillium catesbaei","Elliott","741994","species","http://www.worldfloraonline.org/taxon/wfo-0000750330;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290544","","Melanthiaceae","1","1","wfo,wcvp","",true,1151
"779","Trillium erectum","1","742748","Trillium erectum","1","species","","","","L.","Melanthiaceae","Trillium","Trillium","1","erectum","erectum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000751087;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290652","","Y","Accepted","Trillium erectum","Trillium erectum","L.","742748","species","http://www.worldfloraonline.org/taxon/wfo-0000751087;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290652","","Melanthiaceae","1","1","wfo,wcvp","",true,1152
"780","Trillium grandiflorum","1","742762","Trillium grandiflorum","1","species","","","","(Michx.) Salisb.","Melanthiaceae","Trillium","Trillium","1","grandiflorum","grandiflorum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000751101;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290665","","Y","Accepted","Trillium grandiflorum","Trillium grandiflorum","(Michx.) Salisb.","742762","species","http://www.worldfloraonline.org/taxon/wfo-0000751101;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290665","","Melanthiaceae","1","1","wfo,wcvp","",true,1153
"781","Trixis praestans","1","86911","Trixis praestans","1","species","","","","Cabrera","Asteraceae","Trixis","Trixis","1","praestans","praestans","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000087784","","Y","Accepted","Trixis praestans","Trixis praestans","Cabrera","86911","species","http://www.worldfloraonline.org/taxon/wfo-0000087784","","Asteraceae","1","1","wfo","",true,1154
"782","Tuberaria bupleurifolia","1","400763","Tuberaria bupleurifolia","1","species","","","","Willk.","Cistaceae","Tuberaria","Tuberaria","1","bupleurifolia","bupleurifolia","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000406607","","Y","Accepted","Tuberaria bupleurifolia","Tuberaria bupleurifolia","Willk.","400763","species","http://www.worldfloraonline.org/taxon/wfo-0000406607","","Cistaceae","1","1","wfo","",true,1156
"783","Tuberaria guttata","1","400751","Tuberaria guttata","1","species","","","","(L.) Fourr.","Cistaceae","Tuberaria","Tuberaria","1","guttata","guttata","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000406595;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2430836","","Y","Accepted","Tuberaria guttata","Tuberaria guttata","(L.) Fourr.","400751","species","http://www.worldfloraonline.org/taxon/wfo-0000406595;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2430836","","Cistaceae","1","1","wfo,wcvp","",true,1158
"784","Turnera ulmifolia","1","451529","Turnera ulmifolia","1","species","","","","L.","Passifloraceae","Turnera","Turnera","1","ulmifolia","ulmifolia","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000457708;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2518584","","Y","Accepted","Turnera ulmifolia","Turnera ulmifolia","L.","451529","species","http://www.worldfloraonline.org/taxon/wfo-0000457708;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2518584","","Passifloraceae","1","1","wfo,wcvp","",true,1159
"785","Typhonium angustifolium","","","[No match found]","","","","","","","","Typhonium","","","angustifolium","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","",true,1160
"786","Typhonium wilbertii","1","323812","Typhonium wilbertii","1","species","","","","A.Hay","Araceae","Typhonium","Typhonium","1","wilbertii","wilbertii","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000328989","","Y","Accepted","Typhonium wilbertii","Typhonium wilbertii","A.Hay","323812","species","http://www.worldfloraonline.org/taxon/wfo-0000328989","","Araceae","1","1","wfo","",true,1161
"787","Urechites lutea","0.90498550860639","325344","Urechites luteus","0.90498550860639","species","","","","(L.) Britton","Apocynaceae","Urechites","Urechites","1","lutea","luteus","0.66666666666667","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000330522;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:210984","","","Synonym","Pentalinon luteum","Pentalinon luteum","(L.) B.F.Hansen & Wunderlin","261844","species","http://www.worldfloraonline.org/taxon/wfo-0000266801;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:149824","","Apocynaceae","1","1","wfo,wcvp","",true,1163
"788","Drimia maritima","1","757611","Drimia maritima","1","species","","","","(L.) Stearn","Asparagaceae","Drimia","Drimia","1","maritima","maritima","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000766146;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:305015","","Y","Accepted","Drimia maritima","Drimia maritima","(L.) Stearn","757611","species","http://www.worldfloraonline.org/taxon/wfo-0000766146;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:305015","","Asparagaceae","1","1","wfo,wcvp","",true,1164
"789","Utricularia reniformis","1","1058334","Utricularia reniformis","1","species","","","","A.St.-Hil.","Lentibulariaceae","Utricularia","Utricularia","1","reniformis","reniformis","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001072682;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518713","","Y","Accepted","Utricularia reniformis","Utricularia reniformis","A.St.-Hil.","1058334","species","http://www.worldfloraonline.org/taxon/wfo-0001072682;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518713","","Lentibulariaceae","1","1","wfo,wcvp","",true,1165
"790","Uvariodendron calophyllum","1","1051997","Uvariodendron calophyllum","1","species","","","","R.E.Fr.","Annonaceae","Uvariodendron","Uvariodendron","1","calophyllum","calophyllum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001066150;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2448080","","Y","Accepted","Uvariodendron calophyllum","Uvariodendron calophyllum","R.E.Fr.","1051997","species","http://www.worldfloraonline.org/taxon/wfo-0001066150;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2448080","","Annonaceae","1","1","wfo,wcvp","",true,1166
"791","Uvariodendron connivens","1","1051994","Uvariodendron connivens","1","species","","","","(Benth.) R.E.Fr.","Annonaceae","Uvariodendron","Uvariodendron","1","connivens","connivens","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001066147;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2448103","","Y","Accepted","Uvariodendron connivens","Uvariodendron connivens","(Benth.) R.E.Fr.","1051994","species","http://www.worldfloraonline.org/taxon/wfo-0001066147;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2448103","","Annonaceae","1","1","wfo,wcvp","",true,1167
"792","Uvariopsis bakeriana","1","1052003","Uvariopsis bakeriana","1","species","","","","(Hutch. & Dalziel) Robyns & Ghesq.","Annonaceae","Uvariopsis","Uvariopsis","1","bakeriana","bakeriana","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001066156;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2448126","","Y","Accepted","Uvariopsis bakeriana","Uvariopsis bakeriana","(Hutch. & Dalziel) Robyns & Ghesq.","1052003","species","http://www.worldfloraonline.org/taxon/wfo-0001066156;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2448126","","Annonaceae","1","1","wfo,wcvp","",true,1168
"793","Uvariopsis congolana","1","410399","Uvariopsis congolana","1","species","","","","(De Wild.) R.E.Fr.","Annonaceae","Uvariopsis","Uvariopsis","1","congolana","congolana","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000416312;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2448139","","Y","Accepted","Uvariopsis congolana","Uvariopsis congolana","(De Wild.) R.E.Fr.","410399","species","http://www.worldfloraonline.org/taxon/wfo-0000416312;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2448139","","Annonaceae","1","1","wfo,wcvp","",true,1169
"794","Uvularia sessilifolia","1","742997","Uvularia sessilifolia","1","species","","","","L.","Colchicaceae","Uvularia","Uvularia","1","sessilifolia","sessilifolia","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000751338;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290892","","Y","Accepted","Uvularia sessilifolia","Uvularia sessilifolia","L.","742997","species","http://www.worldfloraonline.org/taxon/wfo-0000751338;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290892","","Colchicaceae","1","1","wfo,wcvp","",true,1170
"795","Vaccinium atrococcum","1","1034018","Vaccinium atrococcum","1","species","","","","(A.Gray) A.Heller","Ericaceae","Vaccinium","Vaccinium","1","atrococcum","atrococcum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001047593","","Y","Accepted","Vaccinium atrococcum","Vaccinium atrococcum","(A.Gray) A.Heller","1034018","species","http://www.worldfloraonline.org/taxon/wfo-0001047593","","Ericaceae","1","1","wfo","",true,1171
"796","Vaccinium corymbosum","1","417006","Vaccinium corymbosum","1","species","","","","L.","Ericaceae","Vaccinium","Vaccinium","1","corymbosum","corymbosum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000422953;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2458789","","Y","Accepted","Vaccinium corymbosum","Vaccinium corymbosum","L.","417006","species","http://www.worldfloraonline.org/taxon/wfo-0000422953;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2458789","","Ericaceae","1","1","wfo,wcvp","",true,1173
"797","Vanilla bahiana","1","326231","Vanilla bahiana","1","species","","","","Hoehne","Orchidaceae","Vanilla","Vanilla","1","bahiana","bahiana","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000331417","","Y","Accepted","Vanilla bahiana","Vanilla bahiana","Hoehne","326231","species","http://www.worldfloraonline.org/taxon/wfo-0000331417","","Orchidaceae","1","1","wfo","",true,1174
"798","Vanilla palmarum","1","326331","Vanilla palmarum","1","species","","","","Lindl.","Orchidaceae","Vanilla","Vanilla","1","palmarum","palmarum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000331518","","Y","Accepted","Vanilla palmarum","Vanilla palmarum","Lindl.","326331","species","http://www.worldfloraonline.org/taxon/wfo-0000331518","","Orchidaceae","1","1","wfo","",true,1176
"799","Vasconcellea quercifolia","1","1273096","Vasconcellea quercifolia","1","species","","","","A.St.-Hil.","Caricaceae","Vasconcellea","Vasconcellea","1","quercifolia","quercifolia","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001291251;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2456776","","Y","Accepted","Vasconcellea quercifolia","Vasconcellea quercifolia","A.St.-Hil.","1273096","species","http://www.worldfloraonline.org/taxon/wfo-0001291251;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2456776","","Caricaceae","1","1","wfo,wcvp","",true,1178
"800","Barbacenia squamata","1","752750","Barbacenia squamata","1","species","","","","Herb.","Velloziaceae","Barbacenia","Barbacenia","1","squamata","squamata","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000761255;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300254","","Y","Accepted","Barbacenia squamata","Barbacenia squamata","Herb.","752750","species","http://www.worldfloraonline.org/taxon/wfo-0000761255;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300254","","Velloziaceae","1","1","wfo,wcvp","",true,1179
"801","Veratrum virginicum","1","743391","Veratrum virginicum","1","species","","","","(L.) W.T.Aiton","Melanthiaceae","Veratrum","Veratrum","1","virginicum","virginicum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000751733","","Y","Accepted","Veratrum virginicum","Veratrum virginicum","(L.) W.T.Aiton","743391","species","http://www.worldfloraonline.org/taxon/wfo-0000751733","","Melanthiaceae","1","1","wfo","",true,1180
"802","Verbascum undulatum","1","413154","Verbascum undulatum","1","species","","","","Lam.","Scrophulariaceae","Verbascum","Verbascum","1","undulatum","undulatum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000419078;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2453278","","Y","Accepted","Verbascum undulatum","Verbascum undulatum","Lam.","413154","species","http://www.worldfloraonline.org/taxon/wfo-0000419078;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2453278","","Scrophulariaceae","1","1","wfo,wcvp","",true,1182
"803","Verbena hastata","1","326752","Verbena hastata","1","species","","","","L.","Verbenaceae","Verbena","Verbena","1","hastata","hastata","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000331939;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212339","","Y","Accepted","Verbena hastata","Verbena hastata","L.","326752","species","http://www.worldfloraonline.org/taxon/wfo-0000331939;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212339","","Verbenaceae","1","1","wfo,wcvp","",true,1184
"804","Verbena stricta","1","327181","Verbena stricta","1","species","","","","Vent.","Verbenaceae","Verbena","Verbena","1","stricta","stricta","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000332368;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212733","","Y","Accepted","Verbena stricta","Verbena stricta","Vent.","327181","species","http://www.worldfloraonline.org/taxon/wfo-0000332368;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212733","","Verbenaceae","1","1","wfo,wcvp","",true,1185
"805","Verbena urticifolia","1","327254","Verbena urticifolia","1","species","","","","L.","Verbenaceae","Verbena","Verbena","1","urticifolia","urticifolia","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000332441;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212800","","Y","Accepted","Verbena urticifolia","Verbena urticifolia","L.","327254","species","http://www.worldfloraonline.org/taxon/wfo-0000332441;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212800","","Verbenaceae","1","1","wfo,wcvp","",true,1186
"806","Vernonia cinerea","1","45070","Vernonia cinerea","1","species","","","","(L.) Less.","Asteraceae","Vernonia","Vernonia","1","cinerea","cinerea","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000045003;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929226","","Y","Synonym","Cyanthillium cinereum","Cyanthillium cinereum","(L.) H.Rob.","50871","species","http://www.worldfloraonline.org/taxon/wfo-0000051035;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929223","","Asteraceae","1","1","wfo,wcvp","",true,1187
"807","Veronica aphylla","1","413898","Veronica aphylla","1","species","","","","L.","Plantaginaceae","Veronica","Veronica","1","aphylla","aphylla","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000419829;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2454102","","Y","Accepted","Veronica aphylla","Veronica aphylla","L.","413898","species","http://www.worldfloraonline.org/taxon/wfo-0000419829;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2454102","","Plantaginaceae","1","1","wfo,wcvp","",true,1188
"808","Veronica persica","1","419887","Veronica persica","1","species","","","","Poir.","Plantaginaceae","Veronica","Veronica","1","persica","persica","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000425859;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2463021","","Y","Accepted","Veronica persica","Veronica persica","Poir.","419887","species","http://www.worldfloraonline.org/taxon/wfo-0000425859;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2463021","","Plantaginaceae","1","1","wfo,wcvp","",true,1189
