og_species
Lithospermum parksii
Litsea citriodora
Litsea japonica
Livistona alfredii
Livistona humilis
Livistona inermis
Loasa caespitosa
Loasa heterophylla
Loasa incurva
Loasa sigmoidea
Lobelia angulata
Lobelia baumannii
Lobelia cardinalis
Lobelia cardinalis x siphilitica
Lobelia columnaris
Lobelia coronopifolia
Lobelia deckenii
Lobelia deckenii subsp. deckenii
Lobelia deckenii subsp. incipiens
Lobelia dioica
Lobelia dortmanna
Lobelia erinus
Lobelia exilis
Lobelia flaccida
Lobelia giberroa
Lobelia gregoriana
Lobelia holstii
Lobelia inflata
Lobelia jasionoides
Lobelia kalmii
Lobelia laxiflora
Lobelia leptostachys
Lobelia mildbraedii
Lobelia pinifolia
Lobelia rhombifolia
Lobelia rhynchopetalum
Lobelia scebelii
Lobelia siphilitica
Lobelia sp
Lobelia spicata
Lobelia stricklandiae
Lobelia surrepens
Lobelia telekii
Lobelia tenuior
Lobelia tomentosa
Lobelia trullifolia
Lobelia urens
Lobelia zeylanica
Lobostemon fruticosus
Lobostemon glaucophyllus
Lobostemon lucidus
Lobostemon sanguineus
Lobostemon trigonus
Lobularia maritima
Loeselia mexicana
Logania ovata
Logania scabrella
Lomandra banksii
Lomandra caespitosa
Lomandra collina
Lomandra cylindrica
Lomandra decomposita
Lomandra densiflora
Lomandra effusa
Lomandra fibrata
Lomandra filiformis
Lomandra glauca
Lomandra leucocephala
Lomandra longifolia
Lomandra maritima
Lomandra micrantha
Lomandra multiflora
Lomandra nana
Lomandra obliqua
Lomandra sonderi
Lomandra sororia
Lomandra suaveolens
Lomandra tropica
Lomatia ferruginea
Lomatium ambiguum
Lomatium bicolor
Lomatium bradshawii
Lomatium brandegeei
Lomatium californicum
Lomatium canbyi
Lomatium caruifolium
Lomatium ciliolatum
Lomatium columbianum
Lomatium concinnum
Lomatium cous
Lomatium cusickii
Lomatium cuspidatum
Lomatium dasycarpum
Lomatium daucifolium
Lomatium dissectum
Lomatium donnellii
Lomatium engelmannii
Lomatium farinosum
Lomatium foeniculaceum
Lomatium geyeri
Lomatium gormanii
Lomatium grayi
Lomatium hallii
Lomatium hendersonii
Lomatium idahoense
Lomatium juniperinum
Lomatium laevigatum
Lomatium marginatum
Lomatium martindalei
Lomatium minimum
Lomatium minus
Lomatium mohavense
Lomatium nevadense
Lomatium nudicaule
Lomatium orientale
Lomatium piperi
Lomatium quintuplex
Lomatium rollinsii
Lomatium salmoniflorum
Lomatium sandbergii
Lomatium scabrum
Lomatium serpentinum
Lomatium simplex
Lomatium stebbinsii
Lomatium suksdorfii
Lomatium torreyi
Lomatium tracyi
Lomatium triternatum
Lomatium tuberosum
Lomatium utriculatum
Lomatium vaginatum
Lomatium vaseyi
Lomatium watsonii
Lomatogonium carinthiacum
Lonchocarpus capassa
Lonicera alpigena
Lonicera caerulea
Lonicera canadensis
Lonicera caprifolium
Lonicera dioica
Lonicera etrusca
Lonicera gracilipes
Lonicera japonica
Lonicera morrowii
Lonicera nigra
Lonicera oblongifolia
Lonicera periclymenum
Lonicera prolifera
Lonicera sempervirens
Lonicera sullivantii
Lonicera tatarica
Lonicera xylosteum
Lophira alata
Lophira lanceolata
Lopholaena trianthema
Lophopyxis maingayi
Lophospermum breedlovei
Lophospermum erubescens
Lophospermum purpurascens
Lophospermum purpusii
Lophospermum scandens
Lophospermum turneri
Lophostemon grandiflorus
Lophostemon suaveolens
Loranthus delavayi
Lotus australis
Lotus becquetii
Lotus brunneri
Lotus corniculatus
Lotus cruentus
Lotus glaucus
Lotus purpureus
Lotus sp1 M_PL_050
Lotus uliginosus
Loudetia flavida
Loudetia hordeiformis
Loudetiopsis scaettae
Lozania pittieri
Luculia gratissima
Ludvigia alternifolia
Ludvigia polycarpa
Ludwigia abyssinica
Ludwigia adscendens
Ludwigia decurrens
Ludwigia epilobioides
Ludwigia erecta
Ludwigia hyssopifolia
Ludwigia nervosa
Ludwigia octovalvis
Ludwigia octovalvis subsp. brevisepala
Ludwigia sp
Ludwigia stenorraphe
Luehea seemannii
Luffa cylindrica
Luma apiculata
Lumnitzera racemosa
Lunania parviflora
Lupinus microcarpus
Lupinus polyphyllus
Luxemburgia octandra
Luzula abyssinica
Luzula capitata
Luzula johnstonii
Luzuriaga polyphylla
Luzuriaga radicans
Lychnis flos-cuculi
Lychnis gracillima
Lychnis triflora
Lychnodiscus dananensis
Lycianthes rantonnetii
Lycium australe
Lycium barbarum
Lycium ferocissimum
Lycium shawii
Lycopersicon cheesmanii
Lycopersicon cheesmanii minor
Lycopus americanus
Lycopus europaeus
Lycopus ramosissimus
Lycoris radiata
Lycoris squamigera
Lymania smithii
Lyonia ovalifolia
Lysiana casuarinae
Lysiana exocarpi
Lysiana linearifolia
Lysiana maritima
Lysiana spathulata
Lysiana subfalcata
Lysimachia arvensis
Lysimachia clethroides
Lysimachia europaea
Lysimachia fortunei
Lysimachia maritima
Lysimachia mauiriana
Lysimachia monelli
Lysimachia nemorum
Lysimachia nummularia
Lysimachia nutans
Lysimachia thyrsiflora
Lysimachia vulgaris
Lysinema pentapetalum
Lythrum alatum
Lythrum anceps
Lythrum junceum
Lythrum rotundifolium
Lythrum salicaria
Maackia tashiroi
Maba
Mabrya acerifolia
Mabrya coccinea
Mabrya erecta
Mabrya geniculata
Mabrya rosei
Macadamia integrifolia
Macadamia tetraphylla
Macairea pachyphylla
Macairea parvifolia
Macairea radula
Machaerium lunatum
Machitus thunbergii
Mackaya bella
Mackinlaya confusa
Macleania bullata
Macleania rupestris
Macleaya cordata
Macledium humile
Macledium plantaginifolium
Macledium sessiliflorum
Macraea laricifolia
Macrocarpaea rubra
Macropteranthes kekwickii
Macrosolen bibracteolatus
Macrosolen cochinchinensis
Macrosphyra longistyla
Macrotyloma axillare
Macrotyloma biflorum
Madagasikaria andersonii
Madia sativa
Maerua angolensis
Maerua cafra
Maerua crassifolia
Maerua edulis
Maerua holstii
Maerua juncea
Maerua kirkii
Maerua oblongifolia
Maerua parvifolia
Maerua schinzii
Maerua triphylla
Maerua triphylla var. pubescens
Maesa lanceolata
Maesa tenera
Maesobotrya pynaertii
Magnistipula butayei
Magnistipula butayei subsp. bangweolensis
Magnistipula sapinii
Magnolia grandiflora
Magnolia salicifolia
Magnolia tripetala
Mahonia bealei
Mahonia japonica
Maianthemum canadense
Majidea forsteri
Malaxis katangensis
Malcolmia chia
Malephora flavocrocea
Malephora latipetala
Malephora purpureocrocea
Malephora thunbergii
Malesherbia linearifolia
Malesherbia linearifolius
Malleostemon hursthousei
Malleostemon peltiger
Mallotus japonicus
Mallotus oppositifolius
Malpighia emarginata
Malpighia glabra
Malpighiodes guianensis
Malus halliana
Malus sieboldii
Malva preissiana
Malva rotundifolia
Malva sylvestris
Malva weinmanniana
Malvastrum americanum
Malvastrum coccineum
Malvastrum coromandelianum
Malvaviscus arboreus
Mammea americana
Mandevilla benthamii
Mandevilla petraea
Mandirola ichthyostoma
Mandirola multiflora
Mandragora officinarum
Manettia cordifolia
Manettia mirtis
Manettia mitis
Mangifera indica
Manihot carthaginensis subsp. glaziovii
Manihot esculenta
Manilkara jaimiqui
Manilkara obovata
Manilkara pellegriniana
Manilkara sansibarensis
Manilkara zapota
Manniophyton fulvum
Manotes expansa
Manulea parviflora
Maprounea africana
Maranta arundinacea
Maranta cristata
Maranthes glabra
Maranthes polyandra
Marantochloa conferta
Marantochloa congensis
Marantochloa cordifolia
Marantochloa cuspidata
Marantochloa filipes
Marantochloa incertifolia
Marantochloa leucantha
Marantochloa mannii
Marantochloa mildbraedii
Marantochloa monophylla
Marantochloa purpurea
Marantochloa ramosissima
Marathrum rubrum
Marcelliopsis denudata
Marcetia taxifolia
Margaretta rosea
Margaretta rosea subsp. corallina
Margaritaria discoidea
Margaritaria discoidea var. nitida
Marianthus bicolor
Marianthus erubescens
Mariscus cylindrystachyus
Markea coccinea
Markhamia lutea
Markhamia obtusifolia
Markhamia tomentosa
Markhamia zanzibarica
Marquesia macroura
Marrubium alysson
Marrubium vulgare
Marsdenia abyssinica
Marsdenia australis
Marsdenia latifolia
Marsdenia rubicunda
Marsdenia trinervis
Marsdenia viridiflora
Martretia quadricornis
Martynia annua
Martynia louisiana
Mascarenhasia arborescens
Massonia bifolia
Massonia depressa
Massonia echinata
Massonia jasminiflora
Massonia longipes
Massonia pustulata
Massonia setulosa
Massonia wittebergensis
Massularia acuminata
Matricaria chamomilla
Matricaria matricarioides
Mauloutchia chapelieri
Maurandya antirrhiniflora
Maurandya barclayana
Maurandya scandens
Maurandya wislizeni
Mayaca fluviatilis
Mayaca madida
Maytenus sp
Maytenus sp. Mt Windell (S.van Leeuwen 846)
Mazus miquelii
Mazus pumilus
Medeola virginiana
Medicago arabica
Medicago intertexta
Medicago laciniata
Medicago lupulina
Medicago minima
Medicago orbicularis
Medicago polymorpha
Medicago sativa
Medicago scutellata
Medicago truncatula
Medicago turbinata
Medusagyne
Medusagyne oppositifolia
Meehania urticifolia
Megaphrynium gabonense
Megaphrynium macrostachyum
Megaphrynium trichogynum
Melaleuca acuminata
Melaleuca argentea
Melaleuca bracteata
Melaleuca calyptroides
Melaleuca cardiophylla
Melaleuca carrii
Melaleuca citrolens
Melaleuca cordata
Melaleuca decussata
Melaleuca dissitiflora
Melaleuca eleuterostachya
Melaleuca filifolia
Melaleuca foliolosa
Melaleuca gibbosa
Melaleuca glomerata
Melaleuca hamata
Melaleuca idana
Melaleuca interioris
Melaleuca lanceolata
Melaleuca lateriflora
Melaleuca laxiflora
Melaleuca leucadendra
Melaleuca nervosa
Melaleuca pauperiflora
Melaleuca platycalyx
Melaleuca protrusa
Melaleuca psammophila
Melaleuca quadrifaria
Melaleuca saligna
Melaleuca scalena
Melaleuca stenostachya
Melaleuca subtrigona
Melaleuca thymoides
Melaleuca trichophylla
Melaleuca trichostachya
Melaleuca tuberculata
Melaleuca uncinata
Melaleuca villosisepala
Melaleuca vinnula
Melaleuca viridiflora
Melampyrum arvense
Melampyrum cristatum
Melampyrum nemorosum
Melampyrum pratense
Melampyrum sylvaticum
Melandrium triflorum
Melanophylla alnifolia
Melanthium virginicum
Melasma calycinum
Melasma scabrum
Melastoma candidum
Melastomastrum capitatum
Melastomastrum segregatum
Melhania oblongifolia
Melhania ovata
Melia azedarach
Melia volkensii
Melianthus dregeanus
Melianthus major
Melianthus pectinatus
Melichrus urceolatus
Melicytus angustifolius
Melicytus dentatus
Melilotus alba
Melilotus albus
Melilotus indicus
Melilotus officinalis
Melinis repens
Meliosma oldhamii
Meliosma pinnata
Meliosma rigida
Meliosma tenuis
Meliosma veitchiorum
Melittis melissophyllum
Mellera lobulata
Melliniella micrantha
Melocactus curvispinus
Melocactus zehntneri
Melochia corchorifolia
Melochia melissifolia
Melochia nodiflora
Melochia pyramidata
Melochia tomentosa
Melochia villosa
Melothria sphaerocarpa
Memecylon
Memecylon calophyllum
Memecylon diluviorum
Memecylon eleagni
Memecylon ovatifolium
Memecylon scutellatum
Memecylon umbellatum
Mendoncia coccinea sparatteria
Mendoncia combretoides
Mendoncia sp1 M_PL_066
Mendoncia velloziana
Menispermum canadense
Menkea australis
Menonvillea hookeri
Mentha aquatica
Mentha arvensis
Mentha cunninghamii
Mentha longifolia
Mentha longifolia subsp. capensis
Mentha requienii
Mentha spicata
Mentzelia aspera
Mentzelia lindleyi
Mentzelia multiflora
Menyanthes trifoliata
Menziesia ferruginea
Menziesia pentandra
Merciera tenuifolia
Meriana sclerophylla
Merremia aegyptia
Merremia hederacea
Merremia palmata
Merremia pterygocaulos
Merremia quinata
Merremia umbellata
Mertensia ciliata
Mertensia maritima
Mertensia pratensis
Mertensia sibirica
Mertensia virginica
Merwilla plumbea
Mesanthemum radicans
Mesembryanthemum barklyi
Mesembryanthemum cordifolium
Mesembryanthemum coriarium
Mesembryanthemum cryptanthum
Mesembryanthemum crystallinum
Mesembryanthemum gariusanum
Mesembryanthemum guerichianum
Mesembryanthemum inachabense
Mesembryanthemum junceum
Mesembryanthemum juttae
Mesembryanthemum marlothii
Mesembryanthemum nodiflorum
Mesembryanthemum quartziticola
Mesembryanthemum tetragonum
Mesosphaerum suaveolens
Metalasia densa
Metalasia muricata
Metalasia sp
Metanarthecium luteoviride
Metothria tiukiuensis
Metrosideros angustifolia
Metrosideros nervulosa
Metteniusa santanderensis
Meum athamanticum
Miconia ciliata
Miconia ferruginata
Miconia ligustroides
Miconia minutiflora
Miconia robinsoniana
Miconia rubiginosa
Miconia sp1 M_PL_040
Miconia stephananthera
Miconia striata
Micranthes ferruginea
Micranthes integrifolia
Micrantheum demissum
Micrantheum hexandrum
Micranthus alopecuroides
Micranthus plantagineus
Micranthus tubulosus
Microberlinia brazzavillensis
Microcodon glomeratus
Microcorys sp. Mt Gibson (S.Patrick 2098)
Microcos coriacea
Microcos oligoneura
Microcybe multiflora
Microdesmis puberula
Microdon dubius
Microdracoides squamosa
Microglossa pyrifolia
Microlicia inquinans
Microloma sagittatum
Microloma sp
Micromeria imbricata
Micromyrtus clavata
Micromyrtus erichsenii
Micromyrtus flaviflora
Micromyrtus greeniana
Micromyrtus monotaxis
Micromyrtus obovata
Micromyrtus sessilis
Microseris lanceolata
Microseris scapigera
Microstachys chamaelea
Microtea debilis
Mikania chenopodifolia
Mikania micrantha
Mikania psilotachya
Mikania scandens
Mikaniopsis tanganyikensis
Mikaniopsis usambarensis
Milicia excelsa
Millettia dinklagei
Millettia drastica
Millettia griffoniana
Millettia hypolampra
Millettia kennedyi
Millettia laurentii
Millettia oblata
Millettia puguensis
Millettia thonningii
Millettia versicolor
Millotia myosotidifolia
Millotia perpusilla
Millotia tenuifolia
Mimetes cucullatus
Mimetes hirtus
Mimetes hottentoticus
Mimosa albida
Mimosa arenosa
Mimosa busseana
Mimosa camporum
Mimosa casta
Mimosa detinens
Mimosa diplotricha
Mimosa pigra
Mimosa pudica
Mimulopsis kilimandscharica
Mimulus alatus
Mimulus ringens
Mimulus sp1 M_PL_023
Mimusops
Mimusops andongensis
Mimusops erythroxylon
Mimusops kummel
Mimusops sechellarum
Mimusops zeyheri
Minquartia guianensis
Minuria cunninghamii
Minuria denticulata
Minuria integerrima
Minuria leptophylla
Minuria macrorhiza
Minuria rigida
Mirabilis jalapa
Mirabilis sp1 M_PL_065
Miraglossum pilosum
Miraglossum verticillare
Mirbelia microphylla
Mirbelia multicaulis
Mirbelia platylobioides
Mirbelia ramulosa
Mirbelia sp. Bursarioides (T..Lally 760)
Misodendrum linearifolium
Misopates orontium
Mitchella repens
Mitracarpus hirtus
Mitragyna inermis
Mitragyna stipulosa
Mitraria coccinea
Mitrasacme connata
Mitrasacme nummularia
Mitrasacme polymorpha
Mitrasacme stellata
Mitrastemon yamamotoi
Moehringia lateriflora
Molinaea alternifolia
Molinaea macrantha
Molineria capitulata
Mollugo cerviana
Mollugo verticillata
Moltkiopsis ciliata
Moluccella laevis
Momordica balsamina
Momordica charantia
Momordica foetida
Momordica humilis
Momordica trifoliolata
Monanthotaxis buchananii
Monanthotaxis enghiana
Monanthotaxis obovata
Monanthotaxis parvifolia
Monanthotaxis schweinfurthii
Monarda bradburiana
Monarda citriodora
Monarda clinopodia
Monarda didyma
Monarda fistulosa
Monardella linoides
Mondia whitei
Moneses uniflora
Monimiastrum globosum
Monochoria korsakowii
Monochoria vaginalis
Monocostus uniflorus
Monodora angolensis
Monodora grandidieri
Monodora myristica
Monodora tenuifolia
Monodora undulata
Monoon longifolium
Monopsis decipiens
Monopsis lutea
Monopsis unidentata
Monopyle flava
Monopyle puberula
Monosis conferta
Monotagma secundum
Monotes africana
Monotes discolor
Monotes katangensis
Monotes kerstingii
Monotoca elliptica
Monotoca scoparia
Monotropa hypopitys
Monsonia emarginata
Monsonia lheritieri
Monsonia longipes
Monsonia marlothiae
Monsonia parvifolia
Monsonia patersoniae
Monsonia salmoniflora
Monstera deliciosa
Montia fontana
Montia parvifolia
Montinia caryophyllacea
Montiopsis gilliesii
Montricharida arborescens
Moquinia racemosa
Moraea albicuspa
Moraea algoensis
Moraea alpina
Moraea alticola
Moraea angusta
Moraea anomala
Moraea bella
Moraea bellendenii
Moraea bituminosa
Moraea brevistyla
Moraea britteniae
Moraea bulbillifera
Moraea carsonii
Moraea ciliata
Moraea collina
Moraea cooperi
Moraea debilis
Moraea dracomontana
Moraea elegans
Moraea elliotii
Moraea fergusoniae
Moraea flaccida
Moraea fugacissima
Moraea fugax
Moraea galaxia
Moraea gawleri
Moraea graminicola
Moraea huttonii
Moraea inclinata
Moraea inconspicua
Moraea insolens
Moraea lewisiae
Moraea longiaristata
Moraea longifolia
Moraea lurida
Moraea macrantha
Moraea melanops
Moraea modesta
Moraea muddii
Moraea neglecta
Moraea ochroleuca
Moraea pallida
Moraea papilionacea
Moraea polystachya
Moraea pritzeliana
Moraea pyrophila
Moraea ramosissima
Moraea reticulata
Moraea schimperi
Moraea setifolia
Moraea sp
Moraea spathulata
Moraea stricta
Moraea thomsonii
Moraea tortilis
Moraea tricolor
Moraea tricuspidata
Moraea trifida
Moraea tripetala
Moraea unguiculata
Moraea ventricosa
Moraea virgata
Moraea viscaria
Morelia senegalensis
Morella serrata
Morettia canescens
Morina longifolia
Morinda chrysorhiza
Morinda citrifolia
Morinda lucida
Morinda morindoides
Morinda royoc
Morinda umbellata
Moringa oleifera
Moringa ovalifolia
Morisonia americana
Mormordica charantia
Morus indica
Morus mesozygia
Moschopsis rosulata
Mosla dianthera
Mosta dianthera
Mostuea brunonis
Mostuea hymenocardioides
Mostuea microphylla
Moultonianthus leembruggianus
Mourera fluviatilis
Mouriri cyphocarpa
Moussonia deppeana
Moussonia elegans
Moussonia septentrionalis
Mucuna flagellipes
Mucuna glabrialata
Mucuna poggei
Mucuna pruriens
Mucuna stans
Muehlenbeckia axillaris
Muehlenbeckia complexa
Muellera sericea
Muelleranthus obovatus
Muelleranthus stipularis
Muelleranthus trifoliolatus
Mulinum spinosum
Multidentia concrescens
Multidentia crassa
Mundulea sericea
Muntingia calabura
Muraltia alopecuroides
Murdannia graminea
Murdannia keisak
Murdannia nudiflora
Murdannia simplex
Murdannia vaginata
Musa acuminata
Musa balbisiana
Musa paradisiaca_x
Musaenda parviflora
Muscari commutatum
Muscari comosum
Muscari neglectum
Musgravea heterophylla
Musineon divaricatum
Musineon lineare
Musineon tenuifolium
Musineon vaginatum
Mussaenda arcuata
Mussaenda elegans
Mussaenda erythrophylla
Mussaenda isertiana
Mussaenda shikokiana
Mussaenda tenuiflora
Mustisia acerosa
Mustisia sinuata
Mustisia subulata
Mutisia decurrens
Mutisia sinuata
Mutisia speciosa
Myodocarpus angustialatus
Myodocarpus crassifolius
Myodocarpus fraxinifolius
Myodocarpus gracilis
Myodocarpus involucratus
Myodocarpus lanceolatus
Myodocarpus nervatus
Myodocarpus pinnatus
Myodocarpus simplicifolius
Myodocarpus vieillardii
Myonima violacea
Myoporum acuminatum
Myoporum insulare
Myoporum mauritianum
Myoporum montanum
Myoporum parvifolium
Myoporum petiolatum
Myoporum platycarpum
Myosotis alpestris
Myosotis arvensis
Myosotis colensoi
Myosotis discolor
Myosotis forsteri
Myosotis lytteltonensis
Myosotis minutiflora
Myosotis palustris
Myosotis parviflora
Myosotis semiamplexicaulis
Myosotis spathulata
Myosotis sylvatica
Myosotis uniflora
Myosotis virginica
Myosurus minimus
Myrceugenia ovata var. ovata
Myrceugenia parvifolia
Myrceugenia planipes
Myrcia tomentosa
Myrianthus arboreus
Myriocephalus guerinae
Myriocephalus pygmaeus
Myriocephalus rudallii
Myriophyllum sibiricum
Myriophyllum spicatum
Myristica fragrans
Myrmecodia platytyrea
Myrothamnus flabellifolia
Myrrhidendron donnellsmithii
Myrrhis odorata
Myrsine africana
Myrsine segttinii
Myrteola nummularia
Myrtus communis
Mystacidium aliceae
Mystacidium capense
Mystacidium flanaganii
Mystroxylon aethiopicum
Mystroxylon aethiopicum subsp. schlechteri
Namibia cinerea
Nandina domestica
Napoleonaea egertonii
Napoleonaea vogelii
Nardophyllum lanatum
Nardostachys jatamansi
Narthecium californicum
Narthecium ossifragum
Nassauvia axillaris
Nassauvia heterophylla
Nassauvia lagascae
Nassauvia pinnigera
Nassauvia pungens
Nauclea diderrichii
Nauclea latifolia
Nauclea nyasica
Nauclea pobeguinii
Nauclea vanderguchtii
Nauplius daltonii subsp. vogelii
